sample_percent,mean,std
0.1,39.45019674935843,0.0
0.5,5.694745496595232,0.6253044605929499
1.0,6.815120758820757,0.09275733185839423
5.0,1.4341433850611427,0.009969179987417283
10.0,0.855946709107862,0.004779207852018884
25.0,0.5174838229619824,0.001701754858914829
